A|A|113|20230201|20230228|20230309|999|SISTEMA SAC         
A|B|074|000|PE|PC|II|EC|EI|SC|SI
E|C|074|000|20230224|20230222|NFE |147|016405|P|00000113|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000000|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000120490|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
P|E|074|000|00000011|TOZZO ALIMENTOS LTDA                    |01314317000165|255659920         |42   |N|TOZZO ALIMENTOS - ATACADO DIST          |Plinio Arlindo De Nes, 4303             |Belvedere                               |89810460|4933211000    |              |                                                            |   |Chapeco|23459||SC
I|I|074|000|20230228|                                                       07328|Dogma Hop Little Lover 473 Ml                                                                                           |26    |060|UN |000100|0000000001000|00000270000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07618|Ovnih Sparkling Branco 269ml                                                                                            |38    |060|UN |000100|0000000001000|00000160000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07617|Ovnih Sparkling Rose 269ml                                                                                              |38    |060|UN |000100|0000000001000|00000160000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07613|Dogma Citric Summer 473ml                                                                                               |26    |060|UN |000100|0000000001000|00000400000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07616|Ovnih Moscatel Espumante Lata 269ml                                                                                     |38    |060|UN |000100|0000000001000|00000160000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07615|Dogma Oblivion Ipa 473ml                                                                                                |26    |060|UN |000100|0000000001000|00000380000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07614|Dogma Jawbreaker 473ml                                                                                                  |26    |060|UN |000100|0000000001000|00000430000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07612|Dogma American Ipa 473ml                                                                                                |26    |060|UN |000100|0000000001000|00000340000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07534|Madame Sata Ignorus 1 Litro Growler                                                                                     |26    |060|UN |000100|0000000001000|00000400000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07533|Mutum Cavalo Ignorus 1 Iitro Growler                                                                                    |26    |060|UN |000100|0000000001000|00000400000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       03067|Agua Mineral Aqua Life 5l                                                                                               |4     |060|UN |000100|0000000001000|00000090000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00114|Agua Mineral Aqualife Com Gás 510ml                                                                                     |4     |060|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00113|Agua Mineral Aqualife Sem Gas 510ml                                                                                     |4     |060|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       03973|Cigarro Gudang Garam                                                                                                    |24    |060|UN |000100|0000000001000|00000250000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       05403|Ziggy Cherry Starburst 50g                                                                                              |24    |060|UN |000100|0000000001000|00000130000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07155|Ziggy Grape Starbust                                                                                                    |1     |060|DSP|000100|0000000001000|00000130000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07585|Carvao Ziggy 250g                                                                                                       |44    |060|UN |000100|0000000001000|00000150000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       05357|Ziggy Happy Frutti 50g                                                                                                  |24    |060|UN |000100|0000000001000|00000130000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       05368|Cigarro Gift  Azul                                                                                                      |24    |060|UN |000100|0000000001000|00000055000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07108|Ziggy Yogurt                                                                                                            |1     |060|UN |000100|0000000001000|00000130000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06591|Bem Bolado K.S Brown                                                                                                    |1     |060|CX |000100|0000000001000|00000050000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       05525|Carvao Sheiks 1kg                                                                                                       |1     |060|UN |000100|0000000001000|00000650000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00425|Nitrix Energetico 2,1 l                                                                                                 |6     |060|UN |000100|0000000001000|00000150000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       04189|Suco Maguary Fruit Shoot Morango 275ml                                                                                  |17    |060|UN |000100|0000000001000|00000030000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       04136|Agua De Coco Puro Coco 1 Litro                                                                                          |14    |060|UN |000100|0000000001000|00000080000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       03735|Suco Maguary Fruit Shoot Laranja 275ml                                                                                  |17    |060|UN |000100|0000000001000|00000030000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       05160|Nitrix Tropical 2 Litros                                                                                                |6     |060|UN |000100|0000000001000|00000150000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       02797|Cup Noodles Costela Com Molho Churrasco 68g                                                                             |31    |060|UN |000100|0000000001000|00000060000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       02795|Cup Noodles Bolonhesa 64g                                                                                               |31    |060|UN |000100|0000000001000|00000060000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       04511|Cup Noodles Carne Defumada 69g                                                                                          |31    |060|UN |000100|0000000001000|00000060000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       04076|Cup Noodles Galinha Caipira Picante 72g                                                                                 |31    |060|UN |000100|0000000001000|00000060000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       02793|Cup Noodles Galinha Caipira 64g                                                                                         |31    |060|UN |000100|0000000001000|00000060000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       03068|Red Bull Tropical 250ml                                                                                                 |6     |060|UN |000100|0000000001000|00000100000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       02200|Red Bull 473ml                                                                                                          |6     |060|UN |000100|0000000001000|00000165000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       05027|Cigarro Malborro Double Fusion                                                                                          |24    |060|UN |000100|0000000001000|00000120000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       03577|Cigarro Chesterfield Blue Box                                                                                           |24    |060|UN |000100|0000000001000|00000080000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       03010|X Cigarro Malborro Double Mix                                                                                           |24    |060|UN |000100|0000000001000|00000105000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       04230|Cigarro Chesterfield Remix                                                                                              |24    |060|UN |000100|0000000001000|00000095000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07422|Cigarro L&m First Cut Blue                                                                                              |24    |060|UN |000100|0000000001000|00000070000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01610|Cigarro L&m Kretek Ks                                                                                                   |24    |000|UN |000100|0000000001000|00000095000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01049|Cigarro Marlboro Filter Plus Box                                                                                        |24    |000|UN |000100|0000000001000|00000115000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01048|Cigarro Marlboro Blue Ice                                                                                               |24    |000|UN |000100|0000000001000|00000120000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07253|Cigarro Marlboro Vista Purple Mix                                                                                       |24    |060|UN |000100|0000000001000|00000120000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06488|Cigarro Malborro Gold Selection                                                                                         |24    |060|UN |000100|0000000001000|00000095000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       05611|Cigarro Marlboro Red Selection                                                                                          |24    |060|UN |000100|0000000001000|00000095000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       05143|Cigarro Chesterfield Silver Box                                                                                         |24    |060|UN |000100|0000000001000|00000080000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01891|Suco Prats Laranja 900ml                                                                                                |17    |060|UN |000100|0000000001000|00000090000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07119|Suco Prats Laranja 3 Litros                                                                                             |17    |060|UN |000100|0000000001000|00000320000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01890|Suco Prats Uva 900ml                                                                                                    |17    |000|UN |000100|0000000001000|00000090000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       04503|Suco Prats Laranja 1,7l                                                                                                 |17    |060|UN |000100|0000000001000|00000150000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07234|Suco Prats Laranja 300ml                                                                                                |17    |060|UN |000100|0000000001000|00000045000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00049|Brahma Chopp Garrafa 600ml                                                                                              |2     |060|UN |000100|0000000001000|00000065000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00045|Skol Litrao                                                                                                             |12    |060|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00092|Brahma Zero Sem Alcool 350ml Lata                                                                                       |7     |060|UN |000100|0000000001000|00000045000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00344|Brahma Malzbier 350ml Lata                                                                                              |7     |060|UN |000100|0000000001000|00000045000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00351|Brahma Malzbier Long Neck                                                                                               |10    |060|UN |000100|0000000001000|00000060000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00561|Antarctica Pilsen 600ml                                                                                                 |2     |060|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01046|Budweiser Litrao                                                                                                        |1     |000|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01252|Skol Beats Senses 269 Ml Long Neck                                                                                      |26    |000|UN |000100|0000000001000|00000080000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01253|Skol Beats Senses 269ml Lata                                                                                            |26    |000|UN |000100|0000000001000|00000060000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01372|Brahma Profissa 300ml                                                                                                   |10    |060|UN |000100|0000000001000|00000035000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01377|Antarctica Pilsen Lata 350ml                                                                                            |7     |060|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       02451|Budweiser 600ml                                                                                                         |2     |060|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       04970|Original 350ml                                                                                                          |7     |060|UN |000100|0000000001000|00000040000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       05420|Skol Beats Gt 269ml                                                                                                     |3     |060|UN |000100|0000000001000|00000075000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       05796|Skol Beats Gt Long Neck 269 Ml                                                                                          |27    |060|UN |000100|0000000001000|00000100000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06597|Stella Artois 600ml                                                                                                     |2     |060|UN |000100|0000000001000|00000110000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06864|Patagonia Ipa 473ml - Latao                                                                                             |7     |060|UN |000100|0000000001000|00000080000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       02765|Caracu Cerveja Escura Lata 350ml                                                                                        |7     |060|UN |000100|0000000001000|00000055000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01551|Brahma Profissa Zero 300ml                                                                                              |26    |000|UN |000100|0000000001000|00000040000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01934|Original 300ml                                                                                                          |26    |060|UN |000100|0000000001000|00000050000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       02206|Patagonia Weiss Long Neck 355ml                                                                                         |21    |000|UN |000100|0000000001000|00000085000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       02208|Patagonia Amber Lager Long Neck 355ml                                                                                   |21    |000|UN |000100|0000000001000|00000085000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       04456|Patagonia Amber Lager Lata 473ml                                                                                        |26    |060|UN |000100|0000000001000|00000080000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       05624|Brahma Duplo Malte Lata 350ml                                                                                           |7     |060|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       05867|Budweiser 473ml - Latao                                                                                                 |7     |060|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06002|Patagonia Bohemian Pilsener Lata 473ml                                                                                  |7     |060|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06244|Colorado Ribeirao Lager 350ml Lata                                                                                      |7     |060|UN |000100|0000000001000|00000075000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06410|Stella Artois 330ml Long Neck                                                                                           |10    |060|UN |000100|0000000001000|00000065000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06430|Colorado Ribeirao Lager 355ml Long Neck                                                                                 |10    |060|UN |000100|0000000001000|00000080000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06556|Colorado Appia 350ml                                                                                                    |26    |060|UN |000100|0000000001000|00000075000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06636|Spaten Munich 350ml                                                                                                     |7     |060|UN |000100|0000000001000|00000045000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07554|Budweiser Long Neck Zero 330ml                                                                                          |10    |060|UN |000100|0000000001000|00000065000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00006|Budweiser Lata 350 Ml                                                                                                   |7     |060|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00042|Skol Garrafa 600ml                                                                                                      |2     |060|UN |000100|0000000001000|00000065000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00479|Skol Profissa 300ml                                                                                                     |10    |060|UN |000100|0000000001000|00000035000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01274|Gatorade Isotonico Morango Maracuja 500ml                                                                               |17    |000|UN |000100|0000000001000|00000060000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00087|Serramalte Garrafa 600ml                                                                                                |2     |060|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       07240|H2oh Citrus 1,5l                                                                                                        |13    |060|UN |000100|0000000001000|00000080000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06735|Spaten Long Neck 355ml                                                                                                  |10    |060|UN |000100|0000000001000|00000065000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06640|Skol Beats Ginger  Moscow Mule Lata 269 Ml                                                                              |27    |060|UN |000100|0000000001000|00000080000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06639|Skol Beats Mojito Lata 269 Ml                                                                                           |7     |060|UN |000100|0000000001000|00000080000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01531|H2oh Limao 1,5l                                                                                                         |13    |000|UN |000100|0000000001000|00000080000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       02148|Budweiser Lata 269ml                                                                                                    |7     |060|UN |000100|0000000001000|00000025000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       03329|Antarctica Pilsen Litrao                                                                                                |12    |060|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00105|Guarana Antarctica Lata 350ml                                                                                           |11    |060|UN |000100|0000000001000|00000035000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00088|Original Garrafa 600ml                                                                                                  |2     |060|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00034|Pepsi 2 Litros                                                                                                          |5     |060|UN |000100|0000000001000|00000090000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       04222|Corote Limao 500ml                                                                                                      |3     |060|UN |000100|0000000001000|00000060000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06990|Tonica Antarctica 1 Litro                                                                                               |48    |060|UN |000100|0000000001000|00000090000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06957|Patagonia Ipa 740ml                                                                                                     |26    |060|UN |000100|0000000001000|00000180000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       06070|Stella Artois 350ml Lata                                                                                                |7     |060|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       05242|Stella Artois Sem Gluten 330ml Long Neck                                                                                |10    |060|UN |000100|0000000001000|00000080000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       02207|Patagonia Bohemia Pilsener Long Neck 355ml                                                                              |21    |000|UN |000100|0000000001000|00000085000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       01056|Patagonia Boheimian Pilsener 740ml                                                                                      |26    |060|UN |000100|0000000001000|00000145000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00759|Patagonia Amber Lager 740ml                                                                                             |21    |000|UN.|000100|0000000001000|00000145000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00282|Tonica Antarctica Lata 350ml                                                                                            |48    |000|UN |000100|0000000001000|00000000000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00093|Brahma Chopp Latao 473ml                                                                                                |7     |060|UN |000100|0000000001000|00000045000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
I|I|074|000|20230228|                                                       00455|Halls Extra Forte Lyptus                                                                                                |16    |060|UN |000100|0000000001000|00000020000| 00000000|00000|00000000000|00000000000|   00000000000000000000|00000000000000000000|                                                                            
